Source,Target,weight
1,7,1
2,15,2
3,16,1
3,15,1
3,17,1
4,18,1
5,19,2
5,20,1
6,20,1
7,1,1
8,16,1
9,1,1
9,21,1
9,22,2
10,20,1
11,20,1
12,1,1
12,21,1
12,22,2
13,23,1
13,24,1
13,25,1
13,26,2
13,18,2
13,27,1
13,28,1
13,29,1
13,30,2
13,31,1
13,32,1
13,33,3
14,34,1
