Source,Target,weight
1,11,1
2,24,1
3,25,2
4,25,2
5,26,4
5,1,5
5,27,1
5,25,1
5,24,2
5,28,4
5,29,1
5,30,2
5,31,3
6,32,1
7,33,2
8,34,2
8,35,1
9,25,1
9,33,1
10,35,1
11,1,1
12,27,1
13,36,1
14,1,1
14,37,1
14,38,2
15,35,2
16,35,1
17,35,1
18,36,1
19,24,1
20,1,1
20,37,1
20,38,2
21,26,2
21,39,1
21,40,2
21,24,2
21,36,1
21,41,4
21,28,2
21,33,4
21,42,1
21,43,1
21,44,1
21,45,1
21,46,2
21,47,1
21,48,1
21,49,6
22,36,1
23,50,1
